idmeter,r_entr_d2d_median,r_entr_d2d_morn_median,r_entr_d2d_daytime_median,r_entr_d2d_pre-peak_median,r_entr_d2d_peak_median,r_entr_d2d_post-peak_median,r_entr_d2mean_median,r_entr_d2mean_morn_median,r_entr_d2mean_daytime_median,r_entr_d2mean_pre-peak_median,r_entr_d2mean_peak_median,r_entr_d2mean_post-peak_median,daily_mean,total_cons
22953876.0,0.388247276,0.032614964,0.024499749,0.02257086,0.061557318,0.000662912,0.428156239,0.099163893,0.034841105,0.03755055,0.153122672,0.005182151,3.418048469,1339.875
22822299.0,2.132053216,0.0826741825,0.0540133125,0.0331069065,0.103233569,0.0,0.545810137,0.041570391,0.04468243,0.021767154,0.204457957,0.0,3.319658163,1301.306
22826189.0,4.446209979,0.251038998,0.062865238,0.115568382,0.14256797,0.017651392,0.9105274895,0.0419347165,0.0573308305,0.075483212,0.18173909249999998,0.013510146,3.290029487,1283.1115
22821656.0,0.233946105,0.03651315,0.03132625,0.028582431,0.030231016,0.00314982,0.3056246375,0.020626697,0.038666482,0.0239055175,0.206232083,0.002937916,3.210629156,1255.356
22813379.0,2.038115329,1.197925857,0.20861629599999998,0.09096645,0.4683175125,0.964826177,0.782169713,0.027978699500000002,0.0660995255,0.060844281,0.249547628,0.009765949,3.136103581,1226.2165
22821783.0,0.134051874,0.01903118,0.023678748,0.020333277,0.04115916,0.002454659,0.5114803645,0.07657850499999999,0.031459809000000005,0.0567221885,0.0463807295,0.015733353,3.118567602,1222.4785
22819302.0,1.1670513405,0.210521639,0.152015627,0.017537842,0.0424906845,0.0096861185,0.5605405674999999,0.1146093185,0.2149223425,0.063309112,0.040827129,0.009674282499999999,3.103962916,1213.6495
22827889.0,0.59113817,0.050533173,0.06294059,0.065004453,0.109967112,0.006041336,0.587894893,0.043160531,0.045637451,0.030164904,0.193295044,0.016060577,3.099048469,1214.827
22826907.0,3.323009462,1.217799843,2.912535338,2.426271321,2.950498036,0.012525801,1.040750126,0.019118676,0.081342289,0.137092741,0.282775926,0.004591674,3.092242308,1205.9745
22821617.0,0.567234656,0.032356578,0.064759537,0.059161163,0.084753591,0.031910109,0.543654949,0.028092685,0.06834739249999999,0.059126741,0.061581856,0.0128150655,3.091496164,1208.775
22828209.0,0.64914689,0.039634673,0.08340928,0.073124889,0.116191585,0.005005716,0.6234179795000001,0.0367452305,0.0787257455,0.0605474535,0.0803604195,0.017497203000000003,3.086197704,1209.7895
22829342.0,0.26389743899999996,0.0309273875,0.05305398,0.026162909999999998,0.072781232,0.007302993,0.4008181545,0.035712231,0.0500822635,0.054860369500000006,0.098195876,0.01806672,3.02186445,1181.549
22821439.0,1.326249045,0.050528272,0.062014661,0.094957618,0.125289812,0.079046617,0.720411155,0.035208773,0.0773602695,0.1265871495,0.0558243155,0.08365816400000001,3.016334615,1176.3705
22825981.0,0.489659197,0.028799411,0.259043306,0.014268964,0.046235137,0.011858255,0.643288634,0.030219887,0.277812895,0.060255222,0.143716664,0.017205519,2.983523077,1163.574
22829706.0,3.727528786,0.07258312350000001,0.1081926465,0.0533837065,0.4179152475,0.019608055,0.759010717,0.037481218499999996,0.075520423,0.043952889499999995,0.11893743000000001,0.012273196,2.972644872,1159.3315
22829804.0,0.146209156,0.0277690185,0.031698917,0.037118869,0.068512055,0.0034621260000000003,0.335977227,0.041643021,0.0499238235,0.037625437,0.194180436,0.016220217000000002,2.926826087,1144.389
22821824.0,4.824938937,0.085899887,0.182933041,0.262811112,0.082650657,0.025189929,0.956264504,0.0268127235,0.10634159,0.1535213665,0.07558086750000001,0.015296704000000001,2.921621173,1145.2755
22823445.0,0.553215863,0.012928709,0.050448043,0.063888195,0.080327821,0.008478918,0.5584541155,0.0404180595,0.0665169525,0.056378905,0.15663696500000002,0.0176257205,2.918589286,1144.087
22825145.0,1.153731418,0.088008615,0.090529371,0.072939137,0.500084206,0.055420595,0.390652891,0.045190729,0.046107847,0.057313326,0.037925724,0.073886361,2.849709184,1117.086
22817386.0,0.149360527,0.006465373,0.025169627,0.023797764,0.064421987,0.004108751,0.402254957,0.040187363,0.045798269,0.025652389,0.275713354,0.018092495,2.840709184,1113.558
22819642.0,0.012166314000000001,0.0038297484999999997,0.0035052015,0.005911773,0.011493538000000001,0.0,0.5765952299999999,0.058697729000000004,0.03765944,0.013798198,0.22331123,0.0,2.792753827,1094.7595
22825648.0,2.070195625,0.921082727,0.941052004,0.788974312,0.680251394,0.01430843,0.6155202325,0.0900135985,0.2014715375,0.053507596000000004,0.067974111,0.047879228499999996,2.748867008,1074.807
22825510.0,0.34909594,0.01487351,0.037140366,0.036408819,0.053806245,0.01190382,0.889886798,0.021976087,0.076840071,0.180483338,0.072214373,0.01233306,2.726017995,1060.421
22813448.0,1.2848836184999999,0.027367038,0.114680717,0.060433693,0.16263541850000002,0.0273484005,0.7605310085,0.036965812,0.08334436849999999,0.0565772425,0.124758678,0.0160020205,2.723382051,1062.119
22815933.0,0.215839757,0.035376297,0.0347858885,0.026842563,0.0462754115,0.006209141499999999,0.488406154,0.0220965015,0.045496999499999996,0.024071723500000003,0.226582382,0.012133788,2.717373402,1062.493
22822879.0,4.410154885,0.628585622,2.321694666,0.712081554,0.794216489,0.003257272,1.880476947,0.269594389,0.258064242,0.054312291,0.630815639,0.017649265,2.716947436,1059.6095
22830822.0,0.629798034,0.004269568,0.025369136,0.020411126,0.050280843,0.002985915,0.720553849,0.02816929,0.076997541,0.031169933,0.463639206,0.015630605,2.705086387,1033.343
22818808.0,3.114366267,0.185005993,3.377599837,1.873680378,0.236078554,0.036387825,1.224715783,0.014719011,0.221255568,0.042973453,0.185453911,0.035958721,2.687028351,1042.567
22826512.0,1.260338769,0.743039604,1.395574247,1.095750366,0.7914591950000001,0.168881558,0.7523929825,0.3108858445,0.024399940000000002,0.041505278,0.230035027,0.024115567,2.639003856,1026.5725
22830412.0,3.650276197,0.903392897,0.378806132,0.067070289,0.348635104,0.076650566,0.750728458,0.026566569,0.088665594,0.050330817,0.07740541,0.218050413,2.628808184,1027.864
22813991.0,0.84497094,0.034628243,0.083241588,0.013292357,0.115346873,0.010226989,1.20039086,0.070186287,0.087103198,0.05835877,0.064598509,0.016492501,2.626478316,1029.5795
22826908.0,0.366841006,0.030175821999999998,0.062270820000000005,0.043635048,0.075921477,0.008831358000000001,0.621926918,0.028044504999999997,0.0896886145,0.058629029,0.085782672,0.016543581,2.625180307,1026.4455
22813217.0,1.743338131,2.361563396,0.18615182,0.089713767,0.408708333,0.388417873,0.993160337,0.1211565825,0.1398195475,0.0548236995,0.2244402165,0.016384661000000002,2.604381074,1018.313
22825329.0,0.779834716,0.213720156,0.042505818,0.027199278,0.092438576,0.077307597,0.377725765,0.185545133,0.061623681,0.035226488,0.084407089,0.014910529,2.574423077,1004.025
22814181.0,3.298836731,0.0509840005,0.3455156935,0.034368918,0.1302225375,0.0504383375,0.793888642,0.0483851525,0.07999888150000001,0.023872558,0.06544702899999999,0.16989216899999998,2.57265601,1005.9085
22821050.0,0.788476036,0.016802801,0.018533414,0.021320227,0.030741648,0.0,0.555077545,0.067558204,0.049540832,0.032626186,0.027689858,0.0,2.515559949,986.0995
22953960.0,4.280004536,4.472895725,0.256075739,1.079184082,0.849808702,0.51539384,1.245232969,0.098006229,0.069235699,0.036032506,0.042604566,0.015911059,2.438223077,950.907
22953970.0,3.117830036,0.886564705,1.2384692555,0.279256952,0.10449863449999999,0.019484442499999997,0.854903528,0.028805618499999998,0.2615127065,0.0534656825,0.078484671,0.017895814,2.411217391,942.786
22829780.0,2.3602471695,0.005744858,0.0066296185,0.7379907315,0.28077244700000004,0.0032549235,1.7357443225,0.030399779000000002,0.0348552255,0.7160069505,0.20503033799999998,0.015999310500000002,2.391162404,934.9445
22820526.0,2.263899507,0.072752917,0.124225205,0.072053781,0.222158488,0.238359776,0.569460242,0.158871626,0.04901912,0.038437034,0.212853583,0.029028681,2.32882398,912.899
22829867.0,2.555801438,0.027233639,0.026338175,0.020898785,0.05610755,0.0,0.45893082350000003,0.0479487895,0.030711074499999998,0.027927202499999998,0.2152735925,0.0,2.316074169,905.585
22820368.0,1.244362591,0.40007252,0.10803650849999999,0.08051910600000001,0.570340899,0.195811297,0.755862013,0.033703217,0.079930042,0.15684995,0.056723756,0.049712764,2.310273196,896.386
22816582.0,6.596053701,0.093631936,0.05263469,0.041461275,0.085803988,0.0,0.73186068,0.237362797,0.041328496,0.036147457,0.058605263,0.0,2.303626923,898.4145
22813917.0,5.247374888,0.097148693,0.089536454,0.092061543,0.551170296,0.0,0.935093741,0.038732161,0.055096756,0.042189524,0.270324735,0.0,2.297859335,898.463
22821079.0,1.290746234,0.629624971,0.068034634,0.079350199,0.692493636,0.241753603,0.755430324,0.02692261,0.07657077,0.048453263,0.183122474,0.008319266,2.276610256,887.878
23257148.0,1.413045283,0.138057167,1.220061407,1.30583622,0.739556446,0.425110992,0.6670875155,0.0251000725,0.080801842,0.055362021,0.077134172,0.023851217,2.236803069,874.59
22824551.0,0.2111194545,0.024884958999999998,0.035390216,0.02467913,0.054400146999999996,0.009783505500000001,0.2810644995,0.055985348500000004,0.0353305785,0.027987389,0.073200301,0.0098870995,2.183030691,853.565
22824065.0,0.453559546,0.045244743,0.070703994,0.053058331,0.133672847,0.016844861,0.488995414,0.072726424,0.044079442,0.041148628,0.148598131,0.016644566,2.178950255,854.1485
22824410.0,0.0612886215,0.0161736305,0.015277075000000001,0.017939938000000002,0.027511085499999997,0.0024180855,0.39963896200000004,0.06362047300000001,0.017323837,0.017990977999999998,0.192262343,0.017052047,2.106682864,823.713
22817748.0,2.218087614,0.014263612,0.142793282,0.115812137,0.278175187,0.009600125,0.977112781,0.034504221,0.104377606,0.144027565,0.064351286,0.017229251,2.071552564,807.9055
22821437.0,0.14807044949999998,0.025368597,0.0281001095,0.027805225500000003,0.040873085,0.0164682015,0.199452254,0.029333573,0.063987805,0.050450438,0.015320013,0.050281676,2.069869452,792.76
22814121.0,2.686235777,0.531732711,0.036237135,0.033777835,0.559243958,0.0,0.709441577,0.094356929,0.041304284,0.032774005,0.226644103,0.0,2.042613811,798.662
22822677.0,4.069026754,0.1715174,0.060197572,0.037745581,0.122121273,0.0,0.810847594,0.327510023,0.069503838,0.046628958,0.042488429,0.0,2.042519182,798.625
22814123.0,8.136810864,0.4842465715,0.038364508000000005,0.0384609775,0.9278250484999999,0.0,0.707286045,0.094835283,0.041647161,0.03143702,0.223864296,0.0,2.022878827,792.9685
22821124.0,0.10105146300000001,0.0140614095,0.0314882665,0.026520944,0.040142529499999996,0.004187443,0.393314241,0.030667588000000003,0.039767398499999995,0.039769243999999995,0.16060492850000002,0.017201065,1.995878553,772.405
22816002.0,0.186940874,0.62804274,0.130270447,0.095529829,0.963202635,0.38278627,0.850965936,0.022389024,0.067406996,0.117929278,0.210575694,0.012527927,1.981161538,772.653
22822175.0,4.083130865,0.072126531,0.114533067,0.085864699,0.20716834,0.077715436,0.534983979,0.034863548,0.071336501,0.095887118,0.039550435,0.014742533,1.96894757,769.8585
22821458.0,1.089639787,0.016555012,0.125295239,0.03864675,0.155105159,0.004635463,0.765285613,0.026137444,0.179956484,0.0335788,0.084850061,0.016043829,1.953187179,761.743
22819393.0,0.156309083,0.0094485,0.030153746,0.02219194,0.030456213,0.005249158,0.774657209,0.03956327,0.080946968,0.05832208,0.022717824,0.017952105,1.93162532,755.2655
22828493.0,0.697755193,0.034227038,0.10029603,0.094923044,0.11328282,0.006533375,0.527571907,0.03599876,0.045013457,0.035639682,0.186488895,0.016615566,1.929925641,752.671
22826249.0,1.3198772745,0.017450583999999998,0.026807254,0.086565091,0.058693982,0.015958701,0.7040700049999999,0.039915606000000006,0.07613486550000001,0.057177908,0.019878127000000002,0.0609011965,1.896876607,737.885
22822231.0,0.105020206,0.013476469,0.037981038,0.03171306,0.036692805,0.008202428,0.2791877315,0.040094328,0.0812158285,0.06878461699999999,0.018872812000000003,0.0220863715,1.881385897,733.7405
22821912.0,3.000849649,0.0273168945,0.5864318534999999,0.042985665,0.0603409855,0.0151453495,0.3066166725,0.062415156,0.06231946,0.041558108499999996,0.07216629199999999,0.107696851,1.822852941,712.7355
22824938.0,1.214259057,0.597237971,0.234790064,0.033790355,0.141383735,0.018119858,0.784778394,0.072880919,0.246660969,0.01814104,0.053588359,0.030780963,1.803878205,703.5125
22825950.0,0.5915390604999999,0.030816438,0.042108121,0.041247967999999996,0.056276654499999995,0.0052605485,0.456716977,0.011877196,0.047649877,0.035079225,0.079784243,0.016708367,1.778965473,695.5755
22816235.0,3.000152731,0.610777706,0.1498500445,0.1734880045,0.1468719255,0.618083886,0.5987834205,0.10905437,0.0437360755,0.0171036645,0.166679786,0.007248308,1.775815385,692.568
22821678.0,5.547733396,0.8627442839999999,0.13907858099999998,0.07512770299999999,0.114361392,0.0157569195,0.9806959995,0.030324793000000003,0.074469426,0.054675839000000004,0.0929249435,0.005710871,1.770189258,692.144
22828344.0,2.555570064,0.10825794,0.10821767,0.073917791,0.119910022,0.007401117,0.796729247,0.022436627,0.082733457,0.051339774,0.106439174,0.003467566,1.76155641,687.007
22825082.0,2.654398863,0.845055641,0.24176923649999998,3.829395656,0.14770624049999997,0.137119548,0.776858058,0.067471177,0.052759386,0.026687135,0.385617622,0.020209552,1.758231362,683.952
22816236.0,2.441031777,0.329767661,0.088681217,0.134670668,0.139062304,0.207838345,0.628095449,0.073016544,0.0411899605,0.0291339005,0.195587293,0.0051512605,1.738076726,679.588
22823596.0,0.6463630405,0.095458867,0.034594385,0.0768210815,0.0742966495,0.0176215805,0.6392364855,0.200803536,0.078738667,0.06594533699999999,0.07090835100000001,0.0167207655,1.735322251,678.511
22819375.0,3.366126445,0.1698405925,0.167201142,0.230763913,0.093763189,0.0053450655,1.424868783,0.019413906,0.180519483,0.304053719,0.038452648,0.004989099,1.733640306,679.587
22820468.0,0.336831059,0.010572998,0.051635063,0.04587287,0.020044519,0.002724544,0.8392470665,0.034878126499999995,0.15022993750000002,0.185124088,0.0308030605,0.0174741595,1.732014031,678.9495
22822104.0,0.4176407025,0.014780023,0.09152646,0.082094423,0.092823905,0.012774304,0.49087696950000004,0.03805203,0.063613575,0.094658167,0.057988274,0.0118841815,1.666557029,628.292
22823456.0,1.01628751,0.045312097,0.018433797,0.031768107,0.050385392,0.369807729,0.404227934,0.074874691,0.0382694565,0.0227997245,0.14395772,0.011462682,1.64329805,589.944
22830663.0,1.915907416,0.003615859,0.288409123,0.014573061,0.117195503,0.004910164,1.554625547,0.016510479,0.960196305,0.045634044,0.073368724,0.012169454,1.636273438,628.329
22823262.0,0.167327066,0.017481183,0.025037058,0.024486209,0.023108461,0.009236457,0.542647165,0.037510792,0.105114462,0.086341264,0.026649724,0.016595893,1.615092072,631.501
22818758.0,0.223960089,0.044799877,0.042253787,0.044485509,0.02913937,0.011971518,0.809067988,0.085469328,0.083314178,0.121732991,0.028775997,0.016294843,1.590752564,620.3935
22812954.0,0.10623316,0.017262639,0.0179175855,0.012195512,0.022303853999999998,0.011387751,0.15440229100000002,0.062815385,0.06377440549999999,0.050765193,0.057430521,0.09318344349999999,1.56522449,613.568
22813515.0,0.1296376205,0.01280861,0.017751184,0.026391281000000003,0.031776752000000005,0.017822174,0.41748428449999997,0.043350489,0.0172453165,0.030155795,0.22823132200000001,0.0645478095,1.540532134,599.267
22826539.0,5.838771138,0.06900652800000001,0.0789773695,0.043649464,0.11328527999999999,0.016358729000000002,0.566410262,0.028187279,0.053525694,0.028393629,0.146851163,0.012140857,1.506446154,587.514
22830665.0,0.170804552,0.0046715275,0.0357369645,0.021195245,0.056143699000000005,0.0031509875,0.595820884,0.030216298500000002,0.0483573345,0.0479378065,0.2681491135,0.0160368175,1.478125323,572.0345
22827401.0,3.758749134,0.07222171050000001,0.0654695955,0.0635902345,0.14751721150000002,0.0028236255000000004,0.734904747,0.066020281,0.069635734,0.062684251,0.055275932,0.0069447,1.471896154,574.0395
22817287.0,0.310373083,0.012870799,0.04376578,0.036611553,0.075261587,0.021069862,0.508893837,0.031113473000000003,0.048369419,0.044971608999999996,0.234589715,0.0384447745,1.466945013,573.5755
22822205.0,1.121333267,0.023933371000000002,0.013898812,0.01183757,0.06060505099999999,0.0,0.61319707,0.046081053,0.053853393,0.021300401,0.364984335,0.0,1.462148338,571.7
22824045.0,0.9180559905,0.026052543499999997,0.106100214,0.0751877095,0.0827118495,0.013845404,0.882875442,0.0363028495,0.077161788,0.057421388500000003,0.0628866895,0.0158254595,1.438528278,559.5875
23256854.0,1.14721975,0.811832081,0.943431726,0.111902086,1.771199942,0.01280703,0.993249759,0.010581644500000001,0.03298899,0.060399866999999996,0.207227938,0.005246585,1.405344388,550.895
22822720.0,0.11366932099999999,0.0074083355,0.040805236999999994,0.0123990075,0.0488266085,0.004021277,0.4728433635,0.039790162000000004,0.0806810715,0.057310278,0.29170265549999996,0.015147008,1.391100257,541.138
22813981.0,2.616689916,2.375050592,0.302872637,0.1419702585,2.14505313,0.486873069,0.570968361,0.1368726885,0.0468760955,0.044114051,0.07876936200000001,0.014898093,1.387702046,542.5915
22817746.0,2.2612510055,0.011452477999999999,0.3444557185,0.029954476,0.6902548685,0.030192319500000002,1.747650616,0.031475674999999995,0.5201636825,0.030822911,0.595616673,0.049917773,1.38356266,540.973
22825735.0,3.806945248,3.373600587,0.239975465,0.338896156,3.564625204,0.18311548,1.0458367325,0.103313114,0.0681513465,0.052760982,0.039702955,0.016743526,1.375032051,536.2625
22822951.0,4.687782083,4.57999051,4.650561694,2.216018388,1.568005374,0.025518797,2.283676679,0.017920478,0.63677027,0.011572763,0.761989562,0.011138229,1.35485641,528.394
22817229.0,2.186688898,0.028620549,0.027938675,0.022020674,0.113209603,0.0,0.5318463330000001,0.074250646,0.029273729999999998,0.014436122499999999,0.1658555585,0.0,1.349732737,527.7455
22822491.0,2.669768803,0.091950945,0.155296375,0.0225812615,0.2143275515,0.006088672,1.0649403975,0.1393711185,0.22714970299999998,0.034490531,0.08294395800000001,0.0152604925,1.349170077,527.5255
22821540.0,0.218066115,0.020163694,0.037135299,0.03669149,0.0521116,0.010882742,0.730313958,0.032707483,0.091584608,0.147338475,0.061640648,0.015707787,1.346722506,526.5685
22825694.0,0.38965210699999997,0.0178329915,0.0542914985,0.045971969,0.03618812,0.003573882,0.719833216,0.063375856,0.080678937,0.097563965,0.015724663,0.017108369,1.312538363,513.2025
22820037.0,0.6800794115,0.016522921500000003,0.0789224365,0.13631312550000002,0.054736272,0.0127294855,0.787528691,0.0392674385,0.079723541,0.24017855300000002,0.039703149,0.0172480265,1.295717391,506.6255
22823008.0,3.240189105,4.307036477,2.302933549,1.933566548,1.42098902,0.013967019,2.007883622,0.157813441,0.185063494,0.020044133,0.748668653,0.013914445,1.268997312,472.067
22816041.0,0.344986444,0.012367273500000001,0.064952875,0.054000289,0.107910619,0.0074797085,0.430386671,0.0369210575,0.047394515,0.053713326000000006,0.18762041000000002,0.015282164,1.254741688,490.604
22819258.0,0.9250636485,0.034292471500000005,0.117285056,0.048223945000000004,0.0813574115,0.002456028,0.8683301830000001,0.08191213750000001,0.08277566950000001,0.056485599,0.07771937000000001,0.0124921895,1.222035714,479.038
22821431.0,3.048971846,1.730381875,0.371942724,0.314345947,0.117928503,1.549822879,1.512897582,0.039621013,0.10118886,0.147360775,0.087575599,0.354023116,1.208322704,473.6625
22813192.0,0.66265627,0.0023133855,0.0573207635,0.0508460295,0.0754175855,0.001012519,0.727922182,0.013508132,0.079131061,0.115731855,0.109192636,0.008542671,1.183065217,462.5785
22821471.0,0.3060193845,0.009901384999999999,0.0702606855,0.029549507,0.105368687,0.0066991805000000005,0.576380243,0.03067646,0.053837976,0.055526394,0.311661638,0.017030457,1.16932398,458.375
22828655.0,1.946113273,1.941028477,1.173086614,0.939001805,0.410884804,0.0649514365,1.215285183,0.0207875295,0.22842086849999998,0.0246039095,0.088110311,0.0039909739999999996,1.164031969,455.1365
22813216.0,0.030840759500000002,0.011310702999999998,0.006859884,0.006740561,0.0222984435,0.003350802,0.1352048865,0.151981259,0.068537445,0.039053754,0.042444577,0.0080395145,1.118882353,437.483
22821133.0,0.438622134,0.023985351,0.07238729,0.031161142,0.080964893,0.005899668,0.826023187,0.035626691,0.217525186,0.045623556,0.088532236,0.01555553,1.088647436,424.5725
22814166.0,2.7874123255,0.020113706500000002,0.1103646525,0.0113192285,0.0626251115,0.010375975999999999,2.5525645985,0.0398255465,0.0812862325,0.0487726205,0.077270703,0.0177407915,1.075781003,407.721
22824960.0,4.030878263,0.018613431,0.041846274,0.012124565,0.0211532455,0.005977999,0.38263219000000004,0.050159213,0.076878663,0.028724803,0.063720258,0.044753897,1.072768638,417.307
22813979.0,2.235986652,0.063778306,0.073214889,0.051480536,0.285226296,0.003205275,0.77637288,0.085076118,0.072186205,0.055977191,0.061359892,0.006269083,1.047998724,410.8155
22820818.0,5.353624187,4.514702887,4.618729384,3.860108219,3.106519701,1.514634728,2.1614158405,0.022081181,0.0434388485,0.041207441,0.07533445150000001,0.0076370605,1.012567775,395.914
22830723.0,1.440488381,0.589594449,1.525434716,0.153383713,0.864878109,0.43635611,1.000607952,0.023661156,0.11755309,0.187671851,0.072041966,0.014195492,0.982683117,378.333
22821280.0,0.144110259,0.025085166,0.046031542,0.01933588,0.049925859,0.007818191,0.333270968,0.040954489,0.079939376,0.05507557,0.095234938,0.013331318,0.936405928,363.3255
22829776.0,1.440553688,0.459183094,1.437635452,1.128779762,1.692060957,0.34821058,0.736250621,0.033151042,0.065981931,0.056627339,0.212953052,0.016729834,0.864379487,337.108
22813333.0,0.881204556,0.661707625,0.036333847,0.035899381,0.511259006,2.446569886,0.649290796,0.083539612,0.022546431,0.059216454,0.098495844,0.006325314,0.846243622,331.7275
22823159.0,1.609131657,0.037364582,0.228494438,0.112264872,0.211364289,0.028306748,0.881238,0.038112455,0.184096385,0.260850298,0.03340069,0.01733055,0.844303069,330.1225
22829923.0,0.507548056,0.024632913,0.036328661,0.033633896,0.081482799,0.001704425,0.6215231189999999,0.018291082,0.04678668800000001,0.0784443795,0.106996887,0.013717461,0.812468112,318.4875
22820824.0,0.731312472,0.0422110095,0.094955709,0.05886931,0.0727079435,0.027280836000000003,0.696160743,0.039694679,0.095785655,0.068162376,0.047240578,0.017361972,0.721622667,270.6085
22822008.0,0.48060672449999997,0.0198672405,0.0502075035,0.047830484,0.035819761000000006,0.01265202,0.422139646,0.062869832,0.078006406,0.056712598,0.016959086,0.085161185,0.712108753,268.465
22826486.0,0.7165945275000001,0.022243104,0.21152271649999999,0.066616018,0.0366116205,0.016170700500000003,0.8973717625,0.039899249,0.313491749,0.0706624555,0.0815279475,0.016937067,0.615917313,238.36
22815752.0,3.193840719,0.0040424455,0.039140453000000006,0.039064297,0.2379407865,0.0011478080000000002,0.658651765,0.006885291,0.040965382,0.04970068,0.206605503,0.003505449,0.599435897,233.78
22814852.0,0.962772258,0.545221133,0.919688141,0.15890942,1.501915408,0.034429611,0.672008877,0.038092413,0.07140054,0.096043056,0.171251248,0.017054198,0.579170513,225.8765
22813869.0,1.236404059,1.500347826,0.06513419849999999,0.063549573,0.619760088,0.765637221,0.693908745,0.028748478,0.035152116,0.058528944,0.204218507,0.007153596,0.561153453,219.411
22821085.0,0.228018916,0.022221661,0.041205149,0.026234961,0.065234839,0.009018779,0.603133389,0.037377061,0.079643455,0.04966599,0.277311216,0.010428808,0.503592308,196.401
22827453.0,1.390758495,0.4154336365,0.0729039665,0.177953998,0.2998321255,0.0538867165,0.5900040120000001,0.056316739000000005,0.044765483999999994,0.017155616999999998,0.13822173199999999,0.011029277,0.493708333,189.584
22823423.0,2.387851039,0.0585070835,0.0343990485,0.038812031,0.539577698,0.0,0.5415770575000001,0.1184372025,0.026289675499999998,0.022272197,0.135984461,0.0,0.337434783,131.937
22822213.0,2.552013201,0.059922238,0.15253471200000002,0.12925155500000002,0.198668703,0.0313366495,0.746271284,0.0432093425,0.082468408,0.0641968175,0.0527287605,0.0182329995,0.328101023,128.2875
